infinitivo,pensyl,stem,-,tense,mood,class_pensyl,class_suff,conjugacion
inyectar,yec,t,tu,1,0,0,abas,inyectabas
inyectar,yec,t,el,1,0,0,aba,inyectaba
inyectar,yec,t,nosotros,1,0,0,ábamos,inyectábamos
inyectar,yec,t,vosotros,1,0,0,abais,inyectabais
inyectar,yec,t,ellos,1,0,0,aban,inyectaban
inyectar,yec,t,yo,2,0,0,é,inyecté
inyectar,yec,t,tu,2,0,0,aste,inyectaste
inyectar,yec,t,el,2,0,0,ó,inyectó
inyectar,yec,t,nosotros,2,0,0,amos,inyectamos
inyectar,yec,t,vosotros,2,0,0,asteis,inyectasteis
inyectar,yec,t,ellos,2,0,0,aron,inyectaron
inyectar,yec,t,yo,3,0,0,aré,inyectaré
inyectar,yec,t,tu,3,0,0,arás,inyectarás
inyectar,yec,t,el,3,0,0,ará,inyectará
inyectar,yec,t,nosotros,3,0,0,aremos,inyectaremos
inyectar,yec,t,vosotros,3,0,0,aréis,inyectaréis
inyectar,yec,t,ellos,3,0,0,arán,inyectarán
inyectar,yec,t,yo,4,0,0,aría,inyectaría
inyectar,yec,t,tu,4,0,0,arías,inyectarías
inyectar,yec,t,el,4,0,0,aría,inyectaría
inyectar,yec,t,nosotros,4,0,0,aríamos,inyectaríamos
inyectar,yec,t,vosotros,4,0,0,aríais,inyectaríais
inyectar,yec,t,ellos,4,0,0,arían,inyectarían
inyectar,yec,t,yo,0,1,0,e,inyecte
inyectar,yec,t,tu,0,1,0,es,inyectes
inyectar,yec,t,el,0,1,0,e,inyecte
inyectar,yec,t,nosotros,0,1,0,emos,inyectemos
inyectar,yec,t,vosotros,0,1,0,éis,inyectéis
inyectar,yec,t,ellos,0,1,0,en,inyecten
inyectar,yec,t,yo,1,1,0,ara,inyectara
inyectar,yec,t,tu,1,1,0,aras,inyectaras
inyectar,yec,t,el,1,1,0,ara,inyectara
inyectar,yec,t,nosotros,1,1,0,áramos,inyectáramos
inyectar,yec,t,vosotros,1,1,0,arais,inyectarais
inyectar,yec,t,ellos,1,1,0,aran,inyectaran
inyectar,yec,t,yo,3,1,0,are,inyectare
inyectar,yec,t,tu,3,1,0,ares,inyectares
inyectar,yec,t,el,3,1,0,are,inyectare
inyectar,yec,t,nosotros,3,1,0,áremos,inyectáremos
inyectar,yec,t,vosotros,3,1,0,areis,inyectareis
inyectar,yec,t,ellos,3,1,0,aren,inyectaren
inyectar,yec,t,-,0,2,-,,–
inyectar,yec,t,tu,0,2,0,a,inyecta
inyectar,yec,t,-,0,2,0,e,inyecte
inyectar,yec,t,nosotros,0,2,0,emos,inyectemos
inyectar,yec,t,vosotros,0,2,0,ad,inyectad
inyectar,yec,t,-,0,2,0,en,inyecten
herir,he,r,yo,0,0,hie,o,hiero
herir,he,r,tu,0,0,hie,es,hieres
herir,he,r,el,0,0,hie,e,hiere
herir,he,r,nosotros,0,0,0,imos,herimos
herir,he,r,vosotros,0,0,0,ís,herís
herir,he,r,ellos,0,0,hie,en,hieren
herir,he,r,yo,1,0,0,ía,hería
herir,he,r,tu,1,0,0,ías,herías
herir,he,r,el,1,0,0,ía,hería
herir,he,r,nosotros,1,0,0,íamos,heríamos
herir,he,r,vosotros,1,0,0,íais,heríais
herir,he,r,ellos,1,0,0,ían,herían
herir,he,r,yo,2,0,0,í,herí
herir,he,r,tu,2,0,0,iste,heriste
herir,he,r,el,2,0,hi,ió,hirió
herir,he,r,nosotros,2,0,0,imos,herimos
herir,he,r,vosotros,2,0,0,isteis,heristeis
herir,he,r,ellos,2,0,hi,ieron,hirieron
herir,he,r,yo,3,0,0,iré,heriré
herir,he,r,tu,3,0,0,irás,herirás
herir,he,r,el,3,0,0,irá,herirá
herir,he,r,nosotros,3,0,0,iremos,heriremos
herir,he,r,vosotros,3,0,0,iréis,heriréis
herir,he,r,ellos,3,0,0,irán,herirán
herir,he,r,yo,4,0,0,iría,heriría
herir,he,r,tu,4,0,0,irías,herirías
herir,he,r,el,4,0,0,iría,heriría
herir,he,r,nosotros,4,0,0,iríamos,heriríamos
herir,he,r,vosotros,4,0,0,iríais,heriríais
herir,he,r,ellos,4,0,0,irían,herirían
herir,he,r,yo,0,1,hie,a,hiera
herir,he,r,tu,0,1,hie,as,hieras
herir,he,r,el,0,1,hie,a,hiera
herir,he,r,nosotros,0,1,hi,amos,hiramos
herir,he,r,vosotros,0,1,hi,áis,hiráis
herir,he,r,ellos,0,1,hie,an,hieran
herir,he,r,yo,1,1,hi,iera,hiriera
herir,he,r,tu,1,1,hi,ieras,hirieras
herir,he,r,el,1,1,hi,iera,hiriera
herir,he,r,nosotros,1,1,hi,iéramos,hiriéramos
herir,he,r,vosotros,1,1,hi,ierais,hirierais
herir,he,r,ellos,1,1,hi,ieran,hirieran
herir,he,r,yo,3,1,hi,iere,hiriere
herir,he,r,tu,3,1,hi,ieres,hirieres
herir,he,r,el,3,1,hi,iere,hiriere
herir,he,r,nosotros,3,1,hi,iéremos,hiriéremos
herir,he,r,vosotros,3,1,hi,iereis,hiriereis
herir,he,r,ellos,3,1,hi,ieren,hirieren
herir,he,r,-,0,2,–,,–
herir,he,r,tu,0,2,hie,e,hiere
herir,he,r,-,0,2,hie,a,hiera
herir,he,r,nosotros,0,2,hi,amos,hiramos
herir,he,r,vosotros,0,2,0,id,herid
herir,he,r,-,0,2,hie,an,hieran
presentar,sen,t,yo,0,0,0,o,presento
presentar,sen,t,tu,0,0,0,as,presentas
presentar,sen,t,el,0,0,0,a,presenta
presentar,sen,t,nosotros,0,0,0,amos,presentamos
presentar,sen,t,vosotros,0,0,0,áis,presentáis
presentar,sen,t,ellos,0,0,0,an,presentan
presentar,sen,t,yo,1,0,0,aba,presentaba
presentar,sen,t,tu,1,0,0,abas,presentabas
presentar,sen,t,el,1,0,0,aba,presentaba
presentar,sen,t,nosotros,1,0,0,ábamos,presentábamos
presentar,sen,t,vosotros,1,0,0,abais,presentabais
presentar,sen,t,ellos,1,0,0,aban,presentaban
presentar,sen,t,yo,2,0,0,é,presenté
presentar,sen,t,tu,2,0,0,aste,presentaste
presentar,sen,t,el,2,0,0,ó,presentó
presentar,sen,t,nosotros,2,0,0,amos,presentamos
presentar,sen,t,vosotros,2,0,0,asteis,presentasteis
presentar,sen,t,ellos,2,0,0,aron,presentaron
presentar,sen,t,yo,3,0,0,aré,presentaré
presentar,sen,t,tu,3,0,0,arás,presentarás
presentar,sen,t,el,3,0,0,ará,presentará
presentar,sen,t,nosotros,3,0,0,aremos,presentaremos
presentar,sen,t,vosotros,3,0,0,aréis,presentaréis
presentar,sen,t,ellos,3,0,0,arán,presentarán
presentar,sen,t,yo,4,0,0,aría,presentaría
presentar,sen,t,tu,4,0,0,arías,presentarías
presentar,sen,t,el,4,0,0,aría,presentaría
presentar,sen,t,nosotros,4,0,0,aríamos,presentaríamos
presentar,sen,t,vosotros,4,0,0,aríais,presentaríais
presentar,sen,t,ellos,4,0,0,arían,presentarían
presentar,sen,t,yo,0,1,0,e,presente
presentar,sen,t,tu,0,1,0,es,presentes
presentar,sen,t,el,0,1,0,e,presente
presentar,sen,t,nosotros,0,1,0,emos,presentemos
presentar,sen,t,vosotros,0,1,0,éis,presentéis
presentar,sen,t,ellos,0,1,0,en,presenten
presentar,sen,t,yo,1,1,0,ara,presentara
presentar,sen,t,tu,1,1,0,aras,presentaras
presentar,sen,t,el,1,1,0,ara,presentara
presentar,sen,t,nosotros,1,1,0,áramos,presentáramos
presentar,sen,t,vosotros,1,1,0,arais,presentarais
presentar,sen,t,ellos,1,1,0,aran,presentaran
presentar,sen,t,yo,3,1,0,are,presentare
presentar,sen,t,tu,3,1,0,ares,presentares
presentar,sen,t,el,3,1,0,are,presentare
presentar,sen,t,nosotros,3,1,0,áremos,presentáremos
presentar,sen,t,vosotros,3,1,0,areis,presentareis
presentar,sen,t,ellos,3,1,0,aren,presentaren
presentar,sen,t,-,0,2,-,,–
presentar,sen,t,tu,0,2,0,a,presenta
presentar,sen,t,-,0,2,0,e,presente
presentar,sen,t,nosotros,0,2,0,emos,presentemos
presentar,sen,t,vosotros,0,2,0,ad,presentad
presentar,sen,t,-,0,2,0,en,presenten
instruir,ins,tru,yo,0,0,0,yo,instruyo
instruir,ins,tru,tu,0,0,0,yes,instruyes
instruir,ins,tru,el,0,0,0,ye,instruye
instruir,ins,tru,nosotros,0,0,0,imos,instruimos
instruir,ins,tru,vosotros,0,0,0,ís,instruís
instruir,ins,tru,ellos,0,0,0,yen,instruyen
instruir,ins,tru,yo,1,0,0,ía,instruía
instruir,ins,tru,tu,1,0,0,ías,instruías
instruir,ins,tru,el,1,0,0,ía,instruía
instruir,ins,tru,nosotros,1,0,0,íamos,instruíamos
instruir,ins,tru,vosotros,1,0,0,íais,instruíais
instruir,ins,tru,ellos,1,0,0,ían,instruían
instruir,ins,tru,yo,2,0,0,í,instruí
instruir,ins,tru,tu,2,0,0,iste,instruiste
instruir,ins,tru,el,2,0,0,yó,instruyó
instruir,ins,tru,nosotros,2,0,0,imos,instruimos
instruir,ins,tru,vosotros,2,0,0,isteis,instruisteis
instruir,ins,tru,ellos,2,0,0,yeron,instruyeron
instruir,ins,tru,yo,3,0,0,iré,instruiré
instruir,ins,tru,tu,3,0,0,irás,instruirás
instruir,ins,tru,el,3,0,0,irá,instruirá
instruir,ins,tru,nosotros,3,0,0,iremos,instruiremos
instruir,ins,tru,vosotros,3,0,0,iréis,instruiréis
instruir,ins,tru,ellos,3,0,0,irán,instruirán
instruir,ins,tru,yo,4,0,0,iría,instruiría
instruir,ins,tru,tu,4,0,0,irías,instruirías
instruir,ins,tru,el,4,0,0,iría,instruiría
instruir,ins,tru,nosotros,4,0,0,iríamos,instruiríamos
instruir,ins,tru,vosotros,4,0,0,iríais,instruiríais
instruir,ins,tru,ellos,4,0,0,irían,instruirían
instruir,ins,tru,yo,0,1,0,ya,instruya
instruir,ins,tru,tu,0,1,0,yas,instruyas
instruir,ins,tru,el,0,1,0,ya,instruya
instruir,ins,tru,nosotros,0,1,0,yamos,instruyamos
instruir,ins,tru,vosotros,0,1,0,yáis,instruyáis
instruir,ins,tru,ellos,0,1,0,yan,instruyan
instruir,ins,tru,yo,1,1,0,yera,instruyera
instruir,ins,tru,tu,1,1,0,yeras,instruyeras
instruir,ins,tru,el,1,1,0,yera,instruyera
instruir,ins,tru,nosotros,1,1,0,yéramos,instruyéramos
instruir,ins,tru,vosotros,1,1,0,yerais,instruyerais
instruir,ins,tru,ellos,1,1,0,yeran,instruyeran
instruir,ins,tru,yo,3,1,0,yere,instruyere
instruir,ins,tru,tu,3,1,0,yeres,instruyeres
instruir,ins,tru,el,3,1,0,yere,instruyere
instruir,ins,tru,nosotros,3,1,0,yéremos,instruyéremos
instruir,ins,tru,vosotros,3,1,0,yereis,instruyereis
instruir,ins,tru,ellos,3,1,0,yeren,instruyeren
instruir,ins,tru,-,0,2,–,,–
instruir,ins,tru,tu,0,2,0,ye,instruye
instruir,ins,tru,-,0,2,0,ya,instruya
instruir,ins,tru,nosotros,0,2,0,yamos,instruyamos
instruir,ins,tru,vosotros,0,2,0,id,instruid
instruir,ins,tru,-,0,2,0,yan,instruyan
interesar,re,s,yo,0,0,0,o,intereso
interesar,re,s,tu,0,0,0,as,interesas
interesar,re,s,el,0,0,0,a,interesa
interesar,re,s,nosotros,0,0,0,amos,interesamos
interesar,re,s,vosotros,0,0,0,áis,interesáis
interesar,re,s,ellos,0,0,0,an,interesan
interesar,re,s,yo,1,0,0,aba,interesaba
interesar,re,s,tu,1,0,0,abas,interesabas
interesar,re,s,el,1,0,0,aba,interesaba
interesar,re,s,nosotros,1,0,0,ábamos,interesábamos
interesar,re,s,vosotros,1,0,0,abais,interesabais
interesar,re,s,ellos,1,0,0,aban,interesaban
interesar,re,s,yo,2,0,0,é,interesé
interesar,re,s,tu,2,0,0,aste,interesaste
interesar,re,s,el,2,0,0,ó,interesó
interesar,re,s,nosotros,2,0,0,amos,interesamos
interesar,re,s,vosotros,2,0,0,asteis,interesasteis
interesar,re,s,ellos,2,0,0,aron,interesaron
interesar,re,s,yo,3,0,0,aré,interesaré
interesar,re,s,tu,3,0,0,arás,interesarás
interesar,re,s,el,3,0,0,ará,interesará
interesar,re,s,nosotros,3,0,0,aremos,interesaremos
interesar,re,s,vosotros,3,0,0,aréis,interesaréis
interesar,re,s,ellos,3,0,0,arán,interesarán
interesar,re,s,yo,4,0,0,aría,interesaría
interesar,re,s,tu,4,0,0,arías,interesarías
interesar,re,s,el,4,0,0,aría,interesaría
interesar,re,s,nosotros,4,0,0,aríamos,interesaríamos
interesar,re,s,vosotros,4,0,0,aríais,interesaríais
interesar,re,s,ellos,4,0,0,arían,interesarían
interesar,re,s,yo,0,1,0,e,interese
interesar,re,s,tu,0,1,0,es,intereses
interesar,re,s,el,0,1,0,e,interese
interesar,re,s,nosotros,0,1,0,emos,interesemos
interesar,re,s,vosotros,0,1,0,éis,intereséis
interesar,re,s,ellos,0,1,0,en,interesen
interesar,re,s,yo,1,1,0,ara,interesara
interesar,re,s,tu,1,1,0,aras,interesaras
interesar,re,s,el,1,1,0,ara,interesara
interesar,re,s,nosotros,1,1,0,áramos,interesáramos
interesar,re,s,vosotros,1,1,0,arais,interesarais
interesar,re,s,ellos,1,1,0,aran,interesaran
interesar,re,s,yo,3,1,0,are,interesare
interesar,re,s,tu,3,1,0,ares,interesares
interesar,re,s,el,3,1,0,are,interesare
interesar,re,s,nosotros,3,1,0,áremos,interesáremos
interesar,re,s,vosotros,3,1,0,areis,interesareis
interesar,re,s,ellos,3,1,0,aren,interesaren
interesar,re,s,-,0,2,-,,–
interesar,re,s,tu,0,2,0,a,interesa
interesar,re,s,-,0,2,0,e,interese
interesar,re,s,nosotros,0,2,0,emos,interesemos
interesar,re,s,vosotros,0,2,0,ad,interesad
interesar,re,s,-,0,2,0,en,interesen
interferir,fe,r,yo,0,0,fie,o,interfiero
interferir,fe,r,tu,0,0,fie,es,interfieres
interferir,fe,r,el,0,0,fie,e,interfiere
interferir,fe,r,nosotros,0,0,0,imos,interferimos
interferir,fe,r,vosotros,0,0,0,ís,interferís
interferir,fe,r,ellos,0,0,fie,en,interfieren
interferir,fe,r,yo,1,0,0,ía,interfería
interferir,fe,r,tu,1,0,0,ías,interferías
interferir,fe,r,el,1,0,0,ía,interfería
interferir,fe,r,nosotros,1,0,0,íamos,interferíamos
interferir,fe,r,vosotros,1,0,0,íais,interferíais
interferir,fe,r,ellos,1,0,0,ían,interferían
interferir,fe,r,yo,2,0,0,í,interferí
interferir,fe,r,tu,2,0,0,iste,interferiste
interferir,fe,r,el,2,0,fi,ió,interfirió
interferir,fe,r,nosotros,2,0,0,imos,interferimos
interferir,fe,r,vosotros,2,0,0,isteis,interferisteis
interferir,fe,r,ellos,2,0,fi,ieron,interfirieron
interferir,fe,r,yo,3,0,0,iré,interferiré
interferir,fe,r,tu,3,0,0,irás,interferirás
interferir,fe,r,el,3,0,0,irá,interferirá
interferir,fe,r,nosotros,3,0,0,iremos,interferiremos
interferir,fe,r,vosotros,3,0,0,iréis,interferiréis
interferir,fe,r,ellos,3,0,0,irán,interferirán
interferir,fe,r,yo,4,0,0,iría,interferiría
interferir,fe,r,tu,4,0,0,irías,interferirías
interferir,fe,r,el,4,0,0,iría,interferiría
interferir,fe,r,nosotros,4,0,0,iríamos,interferiríamos
interferir,fe,r,vosotros,4,0,0,iríais,interferiríais
interferir,fe,r,ellos,4,0,0,irían,interferirían
interferir,fe,r,yo,0,1,fie,a,interfiera
interferir,fe,r,tu,0,1,fie,as,interfieras
interferir,fe,r,el,0,1,fie,a,interfiera
interferir,fe,r,nosotros,0,1,fi,amos,interfiramos
interferir,fe,r,vosotros,0,1,fi,áis,interfiráis
interferir,fe,r,ellos,0,1,fie,an,interfieran
interferir,fe,r,yo,1,1,fi,iera,interfiriera
interferir,fe,r,tu,1,1,fi,ieras,interfirieras
interferir,fe,r,el,1,1,fi,iera,interfiriera
interferir,fe,r,nosotros,1,1,fi,iéramos,interfiriéramos
interferir,fe,r,vosotros,1,1,fi,ierais,interfirierais
interferir,fe,r,ellos,1,1,fi,ieran,interfirieran
interferir,fe,r,yo,3,1,fi,iere,interfiriere
interferir,fe,r,tu,3,1,fi,ieres,interfirieres
interferir,fe,r,el,3,1,fi,iere,interfiriere
interferir,fe,r,nosotros,3,1,fi,iéremos,interfiriéremos
interferir,fe,r,vosotros,3,1,fi,iereis,interfiriereis
interferir,fe,r,ellos,3,1,fi,ieren,interfirieren
interferir,fe,r,-,0,2,-,,–
interferir,fe,r,tu,0,2,fie,e,interfiere
interferir,fe,r,-,0,2,fie,a,interfiera
interferir,fe,r,nosotros,0,2,fi,amos,interfiramos
interferir,fe,r,vosotros,0,2,0,id,interferid
interferir,fe,r,-,0,2,fie,an,interfieran
interrumpir,rrum,p,yo,0,0,0,o,interrumpo
interrumpir,rrum,p,tu,0,0,0,es,interrumpes
interrumpir,rrum,p,el,0,0,0,e,interrumpe
interrumpir,rrum,p,nosotros,0,0,0,imos,interrumpimos
interrumpir,rrum,p,vosotros,0,0,0,ís,interrumpís
interrumpir,rrum,p,ellos,0,0,0,en,interrumpen
interrumpir,rrum,p,yo,1,0,0,ía,interrumpía
interrumpir,rrum,p,tu,1,0,0,ías,interrumpías
interrumpir,rrum,p,el,1,0,0,ía,interrumpía
interrumpir,rrum,p,nosotros,1,0,0,íamos,interrumpíamos
interrumpir,rrum,p,vosotros,1,0,0,íais,interrumpíais
interrumpir,rrum,p,ellos,1,0,0,ían,interrumpían
interrumpir,rrum,p,yo,2,0,0,í,interrumpí
interrumpir,rrum,p,tu,2,0,0,iste,interrumpiste
interrumpir,rrum,p,el,2,0,0,ió,interrumpió
interrumpir,rrum,p,nosotros,2,0,0,imos,interrumpimos
interrumpir,rrum,p,vosotros,2,0,0,isteis,interrumpisteis
interrumpir,rrum,p,ellos,2,0,0,ieron,interrumpieron
interrumpir,rrum,p,yo,3,0,0,iré,interrumpiré
interrumpir,rrum,p,tu,3,0,0,irás,interrumpirás
interrumpir,rrum,p,el,3,0,0,irá,interrumpirá
interrumpir,rrum,p,nosotros,3,0,0,iremos,interrumpiremos
interrumpir,rrum,p,vosotros,3,0,0,iréis,interrumpiréis
interrumpir,rrum,p,ellos,3,0,0,irán,interrumpirán
interrumpir,rrum,p,yo,4,0,0,iría,interrumpiría
interrumpir,rrum,p,tu,4,0,0,irías,interrumpirías
interrumpir,rrum,p,el,4,0,0,iría,interrumpiría
interrumpir,rrum,p,nosotros,4,0,0,iríamos,interrumpiríamos
interrumpir,rrum,p,vosotros,4,0,0,iríais,interrumpiríais
interrumpir,rrum,p,ellos,4,0,0,irían,interrumpirían
interrumpir,rrum,p,yo,0,1,0,a,interrumpa
interrumpir,rrum,p,tu,0,1,0,as,interrumpas
interrumpir,rrum,p,el,0,1,0,a,interrumpa
interrumpir,rrum,p,nosotros,0,1,0,amos,interrumpamos
interrumpir,rrum,p,vosotros,0,1,0,áis,interrumpáis
interrumpir,rrum,p,ellos,0,1,0,an,interrumpan
interrumpir,rrum,p,yo,1,1,0,iera,interrumpiera
interrumpir,rrum,p,tu,1,1,0,ieras,interrumpieras
interrumpir,rrum,p,el,1,1,0,iera,interrumpiera
interrumpir,rrum,p,nosotros,1,1,0,iéramos,interrumpiéramos
interrumpir,rrum,p,vosotros,1,1,0,ierais,interrumpierais
interrumpir,rrum,p,ellos,1,1,0,ieran,interrumpieran
interrumpir,rrum,p,yo,3,1,0,iere,interrumpiere
interrumpir,rrum,p,tu,3,1,0,ieres,interrumpieres
interrumpir,rrum,p,el,3,1,0,iere,interrumpiere
interrumpir,rrum,p,nosotros,3,1,0,iéremos,interrumpiéremos
interrumpir,rrum,p,vosotros,3,1,0,iereis,interrumpiereis
interrumpir,rrum,p,ellos,3,1,0,ieren,interrumpieren
interrumpir,rrum,p,-,0,2,-,,–
interrumpir,rrum,p,tu,0,2,0,e,interrumpe
interrumpir,rrum,p,-,0,2,0,a,interrumpa
interrumpir,rrum,p,nosotros,0,2,0,amos,interrumpamos
interrumpir,rrum,p,vosotros,0,2,0,id,interrumpid
interrumpir,rrum,p,-,0,2,0,an,interrumpan
inventar,ven,t,yo,0,0,0,o,invento
inventar,ven,t,tu,0,0,0,as,inventas
inventar,ven,t,el,0,0,0,a,inventa
inventar,ven,t,nosotros,0,0,0,amos,inventamos
inventar,ven,t,vosotros,0,0,0,áis,inventáis
inventar,ven,t,ellos,0,0,0,an,inventan
inventar,ven,t,yo,1,0,0,aba,inventaba
inventar,ven,t,tu,1,0,0,abas,inventabas
inventar,ven,t,el,1,0,0,aba,inventaba
inventar,ven,t,nosotros,1,0,0,ábamos,inventábamos
inventar,ven,t,vosotros,1,0,0,abais,inventabais
inventar,ven,t,ellos,1,0,0,aban,inventaban
inventar,ven,t,yo,2,0,0,é,inventé
inventar,ven,t,tu,2,0,0,aste,inventaste
inventar,ven,t,el,2,0,0,ó,inventó
inventar,ven,t,nosotros,2,0,0,amos,inventamos
inventar,ven,t,vosotros,2,0,0,asteis,inventasteis
inventar,ven,t,ellos,2,0,0,aron,inventaron
inventar,ven,t,yo,3,0,0,aré,inventaré
inventar,ven,t,tu,3,0,0,arás,inventarás
inventar,ven,t,el,3,0,0,ará,inventará
inventar,ven,t,nosotros,3,0,0,aremos,inventaremos
inventar,ven,t,vosotros,3,0,0,aréis,inventaréis
inventar,ven,t,ellos,3,0,0,arán,inventarán
inventar,ven,t,yo,4,0,0,aría,inventaría
inventar,ven,t,tu,4,0,0,arías,inventarías
inventar,ven,t,el,4,0,0,aría,inventaría
inventar,ven,t,nosotros,4,0,0,aríamos,inventaríamos
inventar,ven,t,vosotros,4,0,0,aríais,inventaríais
inventar,ven,t,ellos,4,0,0,arían,inventarían
inventar,ven,t,yo,0,1,0,e,invente
inventar,ven,t,tu,0,1,0,es,inventes
inventar,ven,t,el,0,1,0,e,invente
inventar,ven,t,nosotros,0,1,0,emos,inventemos
inventar,ven,t,vosotros,0,1,0,éis,inventéis
inventar,ven,t,ellos,0,1,0,en,inventen
inventar,ven,t,yo,1,1,0,ara,inventara
inventar,ven,t,tu,1,1,0,aras,inventaras
inventar,ven,t,el,1,1,0,ara,inventara
inventar,ven,t,nosotros,1,1,0,áramos,inventáramos
inventar,ven,t,vosotros,1,1,0,arais,inventarais
inventar,ven,t,ellos,1,1,0,aran,inventaran
inventar,ven,t,yo,3,1,0,are,inventare
inventar,ven,t,tu,3,1,0,ares,inventares
inventar,ven,t,el,3,1,0,are,inventare
inventar,ven,t,nosotros,3,1,0,áremos,inventáremos
inventar,ven,t,vosotros,3,1,0,areis,inventareis
inventar,ven,t,ellos,3,1,0,aren,inventaren
inventar,ven,t,-,0,2,-,,–
inventar,ven,t,tu,0,2,0,a,inventa
inventar,ven,t,-,0,2,0,e,invente
inventar,ven,t,nosotros,0,2,0,emos,inventemos
inventar,ven,t,vosotros,0,2,0,ad,inventad
inventar,ven,t,-,0,2,0,en,inventen
invitar,vi,t,yo,0,0,0,o,invito
invitar,vi,t,tu,0,0,0,as,invitas
invitar,vi,t,el,0,0,0,a,invita
invitar,vi,t,nosotros,0,0,0,amos,invitamos
invitar,vi,t,vosotros,0,0,0,áis,invitáis
invitar,vi,t,ellos,0,0,0,an,invitan
invitar,vi,t,yo,1,0,0,aba,invitaba
invitar,vi,t,tu,1,0,0,abas,invitabas
invitar,vi,t,el,1,0,0,aba,invitaba
invitar,vi,t,nosotros,1,0,0,ábamos,invitábamos
invitar,vi,t,vosotros,1,0,0,abais,invitabais
invitar,vi,t,ellos,1,0,0,aban,invitaban
invitar,vi,t,yo,2,0,0,é,invité
invitar,vi,t,tu,2,0,0,aste,invitaste
invitar,vi,t,el,2,0,0,ó,invitó
invitar,vi,t,nosotros,2,0,0,amos,invitamos
invitar,vi,t,vosotros,2,0,0,asteis,invitasteis
invitar,vi,t,ellos,2,0,0,aron,invitaron
invitar,vi,t,yo,3,0,0,aré,invitaré
invitar,vi,t,tu,3,0,0,arás,invitarás
invitar,vi,t,el,3,0,0,ará,invitará
invitar,vi,t,nosotros,3,0,0,aremos,invitaremos
invitar,vi,t,vosotros,3,0,0,aréis,invitaréis
invitar,vi,t,ellos,3,0,0,arán,invitarán
invitar,vi,t,yo,4,0,0,aría,invitaría
invitar,vi,t,tu,4,0,0,arías,invitarías
invitar,vi,t,el,4,0,0,aría,invitaría
invitar,vi,t,nosotros,4,0,0,aríamos,invitaríamos
invitar,vi,t,vosotros,4,0,0,aríais,invitaríais
invitar,vi,t,ellos,4,0,0,arían,invitarían
invitar,vi,t,yo,0,1,0,e,invite
invitar,vi,t,tu,0,1,0,es,invites
invitar,vi,t,el,0,1,0,e,invite
invitar,vi,t,nosotros,0,1,0,emos,invitemos
invitar,vi,t,vosotros,0,1,0,éis,invitéis
invitar,vi,t,ellos,0,1,0,en,inviten
invitar,vi,t,yo,1,1,0,ara,invitara
invitar,vi,t,tu,1,1,0,aras,invitaras
invitar,vi,t,el,1,1,0,ara,invitara
invitar,vi,t,nosotros,1,1,0,áramos,invitáramos
invitar,vi,t,vosotros,1,1,0,arais,invitarais
invitar,vi,t,ellos,1,1,0,aran,invitaran
invitar,vi,t,yo,3,1,0,are,invitare
invitar,vi,t,tu,3,1,0,ares,invitares
invitar,vi,t,el,3,1,0,are,invitare
invitar,vi,t,nosotros,3,1,0,áremos,invitáremos
invitar,vi,t,vosotros,3,1,0,areis,invitareis
invitar,vi,t,ellos,3,1,0,aren,invitaren
invitar,vi,t,-,0,2,-,,–
invitar,vi,t,tu,0,2,0,a,invita
invitar,vi,t,-,0,2,0,e,invite
invitar,vi,t,nosotros,0,2,0,emos,invitemos
invitar,vi,t,vosotros,0,2,0,ad,invitad
invitar,vi,t,-,0,2,0,en,inviten
irritar,rri,t,yo,0,0,0,o,irrito
irritar,rri,t,tu,0,0,0,as,irritas
irritar,rri,t,el,0,0,0,a,irrita
irritar,rri,t,nosotros,0,0,0,amos,irritamos
irritar,rri,t,vosotros,0,0,0,áis,irritáis
irritar,rri,t,ellos,0,0,0,an,irritan
irritar,rri,t,yo,1,0,0,aba,irritaba
irritar,rri,t,tu,1,0,0,abas,irritabas
irritar,rri,t,el,1,0,0,aba,irritaba
irritar,rri,t,nosotros,1,0,0,ábamos,irritábamos
irritar,rri,t,vosotros,1,0,0,abais,irritabais
irritar,rri,t,ellos,1,0,0,aban,irritaban
irritar,rri,t,yo,2,0,0,é,irrité
irritar,rri,t,tu,2,0,0,aste,irritaste
irritar,rri,t,el,2,0,0,ó,irritó
irritar,rri,t,nosotros,2,0,0,amos,irritamos
irritar,rri,t,vosotros,2,0,0,asteis,irritasteis
irritar,rri,t,ellos,2,0,0,aron,irritaron
irritar,rri,t,yo,3,0,0,aré,irritaré
irritar,rri,t,tu,3,0,0,arás,irritarás
irritar,rri,t,el,3,0,0,ará,irritará
irritar,rri,t,nosotros,3,0,0,aremos,irritaremos
irritar,rri,t,vosotros,3,0,0,aréis,irritaréis
irritar,rri,t,ellos,3,0,0,arán,irritarán
irritar,rri,t,yo,4,0,0,aría,irritaría
irritar,rri,t,tu,4,0,0,arías,irritarías
irritar,rri,t,el,4,0,0,aría,irritaría
irritar,rri,t,nosotros,4,0,0,aríamos,irritaríamos
irritar,rri,t,vosotros,4,0,0,aríais,irritaríais
irritar,rri,t,ellos,4,0,0,arían,irritarían
irritar,rri,t,yo,0,1,0,e,irrite
irritar,rri,t,tu,0,1,0,es,irrites
irritar,rri,t,el,0,1,0,e,irrite
irritar,rri,t,nosotros,0,1,0,emos,irritemos
irritar,rri,t,vosotros,0,1,0,éis,irritéis
irritar,rri,t,ellos,0,1,0,en,irriten
irritar,rri,t,yo,1,1,0,ara,irritara
irritar,rri,t,tu,1,1,0,aras,irritaras
